Customer ID,SnapshotDate,Segment,CustomerValue,SegmentFrequency,ChurnProbability,AboveModelThreshold,ProbabilityThreshold,CampaignPriorityBand,CampaignRecommendedAction,CustomerValueCap,ValueAtRiskScore,ProbabilityRank,ValueAtRiskRank,ValueProtectionPriorityBand,ValueProtectionRecommendedAction,ModelVersion
16700,2011-12-10,Champions,9091.81,25,0.0668549345016522,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,607.8323620514665,3232,1843,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16701,2011-12-10,Champions,9617.89,26,0.0706107550371715,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,679.1264747644614,3225,1667,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16705,2011-12-10,Champions,42662.731,42,0.0126579339789823,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,491.77759671731377,3378,2159,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16706,2011-12-10,Recent developing,531.35,3,0.5606817818080402,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,297.91826476370215,1867,2730,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16708,2011-12-10,Recent developing,656.63,1,0.7926800584235245,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,520.4975067626389,848,2069,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16709,2011-12-10,Champions,9087.46,14,0.402122893433976,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,3654.2757091655194,2408,53,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16710,2011-12-10,Champions,6336.34,22,0.1026822680049768,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,650.6297620506548,3169,1740,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16711,2011-12-10,Champions,2751.48,9,0.3338739850717245,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,918.6475924451486,2606,1177,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16712,2011-12-10,Champions,4259.34,13,0.184483524600478,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,785.7780556718001,2989,1400,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16713,2011-12-10,Champions,14380.54,32,0.0205208444656585,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,295.10082467218075,3345,2744,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16715,2011-12-10,Recent developing,625.52,2,0.9227149198581152,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,577.1766366696481,48,1918,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16717,2011-12-10,Champions,6338.860000000001,14,0.1113916357379896,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,706.0959841141129,3142,1600,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16719,2011-12-10,Champions,3823.55,14,0.2031223314098887,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,776.6483902622799,2940,1429,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16720,2011-12-10,Recent developing,593.43,3,0.7489356179622474,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,444.44086376733645,1086,2305,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16722,2011-12-10,Champions,8967.83,22,0.0793486496460832,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,711.5852007556342,3206,1586,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16723,2011-12-10,At-risk established,1301.63,4,0.8286113804555865,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,1078.545431142405,492,930,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16726,2011-12-10,Champions,2088.41,7,0.5727468250439512,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1196.1301968900382,1818,789,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16728,2011-12-10,Recent developing,1054.67,4,0.5467782240238114,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,576.6705895311932,1929,1920,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16729,2011-12-10,Champions,7205.0,21,0.0754343934976485,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,543.5048051505574,3214,1998,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16730,2011-12-10,Recent developing,702.79,3,0.7408504929413052,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,520.6623179342199,1110,2068,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16732,2011-12-10,At-risk established,4279.49,4,0.6702802746159617,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,2868.457732416262,1361,109,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16734,2011-12-10,Recent developing,650.51,3,0.6445905565103418,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,419.31260291554247,1474,2370,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16735,2011-12-10,Champions,5740.01,14,0.3519002472681932,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,2019.9109383219018,2566,259,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16737,2011-12-10,Recent developing,835.1999999999999,2,0.923916251045578,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,771.6548528732667,43,1441,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16739,2011-12-10,At-risk established,772.23,2,0.9105543796407084,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,703.1574085899442,73,1606,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16743,2011-12-10,Champions,4207.01,14,0.3223879231428527,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1356.2892165412127,2635,637,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16744,2011-12-10,Recent developing,1304.76,7,0.1669983643505116,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,217.89278586997352,3031,2984,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16745,2011-12-10,Champions,7170.7,17,0.2748377903038951,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1970.7793429321405,2762,280,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16746,2011-12-10,Champions,18030.15,42,0.0073100092244427,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,131.80056281808555,3400,3217,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16747,2011-12-10,Recent developing,826.96,2,0.5857887437150107,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,484.4238595025652,1756,2177,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16748,2011-12-10,Champions,3632.29,14,0.3171330023000752,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1151.91903292454,2647,837,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16750,2011-12-10,Recent developing,623.93,5,0.4564670536232605,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,284.8034887671609,2230,2782,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16751,2011-12-10,Recent developing,1764.72,1,0.7471211169868032,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1318.4595775689513,1092,672,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16753,2011-12-10,Lapsed low-value,223.92,1,0.8114435015167336,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,181.69842885962697,633,3070,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16755,2011-12-10,At-risk established,2882.03,7,0.5252126106558616,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1513.6785002885129,1992,511,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16758,2011-12-10,Lapsed low-value,369.34,1,0.8233577106374164,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,304.09893684682334,541,2712,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16759,2011-12-10,Recent developing,772.84,3,0.5701098559180997,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,440.6037010477442,1835,2310,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16761,2011-12-10,Lapsed low-value,316.62,1,0.8492035962177333,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,268.87484263445873,343,2843,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16762,2011-12-10,Recent developing,1501.38,3,0.5042882741766185,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,757.1283290832915,2084,1476,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16764,2011-12-10,Champions,2758.25,13,0.0163639562625971,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,45.13588236130845,3362,3402,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16767,2011-12-10,Champions,7967.45,15,0.2330336117088423,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1856.6836496096155,2863,323,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16768,2011-12-10,At-risk established,1650.02,9,0.3859639388902128,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,636.8482184476289,2467,1772,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16770,2011-12-10,At-risk established,1900.03,9,0.507386996443586,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,964.0505148527067,2069,1093,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16771,2011-12-10,Champions,3939.1,10,0.2931853232174281,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1154.886306685771,2722,831,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16773,2011-12-10,Recent developing,421.24,3,0.8225386392584622,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,346.4861764012346,546,2584,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16774,2011-12-10,At-risk established,1587.85,8,0.4395524395052022,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,697.9433410683353,2285,1623,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16775,2011-12-10,Champions,2975.29,16,0.1400137716555663,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,416.5815746690899,3095,2377,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16776,2011-12-10,Recent developing,619.85,2,0.8594698612877556,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,532.7423935192153,288,2033,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16777,2011-12-10,At-risk established,1277.01,5,0.6391952079812653,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,816.2586725441556,1500,1349,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16778,2011-12-10,Lapsed low-value,245.94,2,0.8155974774500416,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,200.58804360406324,596,3029,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
